track_name,track_artist,year,track_id,playlist_genre,Energy,Danceability,Valence,Acousticness,Instrumentalness,Tempo,decade
Run to the Hills,Iron Maiden,1982,spotify:track:44AxeBXrK9LQlGjXyT2oZQ,Rock,0.9538606453070207,0.22773279352226722,0.47336683417085423,0.008443292599148205,0.00022842639593908628,0.7950007571829125,80s
Don't Stop,Tim & Jean,2011,spotify:track:1IyCo9c1WOij7mz0pmhvNt,Rock,0.9528576158571734,0.5091093117408907,0.3417085427135679,0.011097184847974558,0.00283248730964467,0.5782950076406639,10s
Love's Theme,The Love Unlimited Orchestra,1995,spotify:track:6wjY4ksLjCWU5D3lnNBAhy,R&B,0.6118276029090662,0.5961538461538461,0.7155778894472361,0.001672335568872601,0.8203045685279189,0.44546217986077014,90s
La Grange - 2005 Remaster,ZZ Top,1973,spotify:track:70YvYr2hGlS01bKRIho1HM,Rock,0.6419184864044875,0.5516194331983806,0.6090452261306533,0.002509875708236051,0.03086294416243655,0.3696153969703505,70s
Copperhead Road,Steve Earle,1988,spotify:track:1HChuZvDKwcl76LvaGExeo,Rock,0.5987882200610504,0.39473684210526316,0.6974874371859296,0.021087121450020528,0.00010050761421319797,0.7163546920101141,80s
Shoot Me Down - Radio Edit,Zoë Badwi,2012,spotify:track:5eUB6MpcKB8dN4mPOOkqpV,Electronic,0.6830426938482299,0.604251012145749,0.32663316582914576,0.0006491238805418315,0.1319796954314721,0.5782261728304415,10s
Peppermint Twist,Joey Dee & The Starliters,2012,spotify:track:1LyMFWND4HmkCCxXOFDpRp,Doo-wop,0.7362032546901406,0.41599190283400805,0.6673366834170855,0.4137219024455849,0.0,0.9110562472179264,10s
I Drove All Night,Cyndi Lauper,1989,spotify:track:3J0AoQhAufniMrznCRJASD,Electronic,0.7081184300944141,0.7115384615384615,0.7698492462311558,0.23511394501506605,0.0011065989847715736,0.6014648047615333,80s
Diane,The Bachelors,1999,spotify:track:01QicLin8hNjIcUDuE0nRP,British invasion,0.42727018413714946,0.4058704453441296,0.3969849246231156,0.6659930287598772,0.0,0.5959258970323019,90s
Endless Love,"Lionel Richie, Diana Ross",1992,spotify:track:5iwyLsQ5yjnCaRrJGyAPZM,R&B,0.26879153106126435,0.4959514170040486,0.18190954773869347,0.8738644368428539,0.01634517766497462,0.4283911469256079,90s
We Can't Stop,Miley Cyrus,2013,spotify:track:2y4lAQpi5VTNLu2ldeTdUH,Pop,0.6238639563072348,0.6204453441295547,0.4864321608040201,0.00889738062651393,0.0,0.36713275481499497,10s
You're Still The One,Shania Twain,1997,spotify:track:7cCf8vPXJw4e7e2CQYyYgi,Country,0.514533746273871,0.5627530364372471,0.6683417085427136,0.480321479792558,0.0,0.6140202741461042,90s
Missing You,Ray Peterson,2016,spotify:track:7FV2dNSFj8hP8D4XobzS7T,Pop,0.2667854721615696,0.5516194331983806,0.37386934673366834,0.8587281692639963,0.0,0.4153217109580429,10s
If You're Not the One,Nicholas McDonald,2014,spotify:track:5m3ncZkdjMEAjZaS4Wp5hj,Unknown,0.4011914184411177,0.6791497975708503,0.45829145728643217,0.11402380438420578,0.0,0.5500819134241647,10s
Make You Happy,Josh Pyke,2008,spotify:track:3mw87P6YW3956SMm7d9UfM,Rock,0.761278990936325,0.5921052631578947,0.6924623115577889,0.010794459496397407,0.001532994923857868,0.62399214365366,00s
Hey Ya! - Radio Mix / Club Mix,Outkast,2003,spotify:track:5WQ1hIc5d2EVbRQ8qsj8Uh,Hip Hop,0.9699091165045788,0.7277327935222672,0.9688442211055276,0.05933142419926723,0.00025279187817258883,0.3648474391156103,00s
Mesmerize,"Ja Rule, Ashanti",2002,spotify:track:5dL5jv5GSCRoDhTtnY8maL,Hip Hop,0.6479366631035718,0.77834008097166,0.43517587939698493,0.05711143828770145,0.0,0.41337139133507406,00s
Believe Me,Navos,2021,spotify:track:44xO8889yUQHn70P73NILS,Unknown,0.8786334365684677,0.6366396761133604,0.6482412060301508,0.13016915646832047,1.4111675126903554e-06,0.5736188295328869,20s
Gotcha,Jessica Mauboy,2012,spotify:track:4IOZERH4tFMC7OtFek2MF6,Pop,0.7341971957904458,0.6983805668016194,0.9266331658291458,0.0010023034573818407,7.664974619289341e-05,0.738831552041411,10s
In the Summertime,Mungo Jerry,1970,spotify:track:3RNyGLgSvmVRZ7xKUp8Wgd,Blues,0.6519487809029613,0.6497975708502024,0.9778894472361809,0.6659930287598772,0.0,0.7545258887721246,70s
Lonely,Akon,2004,spotify:track:3nKeNPOQXlQhT7vPPdwDaq,Electronic,0.5275731291218869,0.6417004048582996,0.6261306532663317,0.3420769025723259,0.0,0.4134035142465112,00s
Still,Bill Anderson,2017,spotify:track:2pobHsjxYNYI885GZVVZUc,Nashville sound,0.13137649643217408,0.521255060728745,0.30251256281407035,0.8345101411378243,0.00985786802030457,0.4315621371831878,10s
(What A) Wonderful World - Remastered,Sam Cooke,1960,spotify:track:27K3ZDS5B4fwjhwyihrdzC,R&B,0.5446246297692923,0.5303643724696356,0.8814070351758794,0.7406652821489076,0.0,0.5878079784134035,60s
Three Little Pigs,Green Jelly,1993,spotify:track:6DiPkm7C3LD9XsJWTGPFgv,R&B,0.9528576158571734,0.4544534412955466,0.3407035175879397,0.011601727100603143,3.7157360406091374e-05,0.6629664132015988,90s
This Is How We Do It,Montell Jordan,2015,spotify:track:6aJ90LBl96bly9zuEH1U2X,R&B,0.7041063122950246,0.8006072874493928,0.7919597989949749,0.017757142582671873,0.0,0.47563018268758633,10s
Some Like It Hot - 2005 Remaster,The Power Station,1985,spotify:track:3QyxB6fNUFNSLyjiwkycOY,Electronic,0.8956849372158732,0.7408906882591093,0.6572864321608041,0.08153128331492494,2.0913705583756343e-05,0.5758766113081826,80s
Company,Justin Bieber,2015,spotify:track:09mhA1SJjMHniZPF4Hcihn,Pop,0.7993941100305253,0.597165991902834,0.4271356783919598,0.133196409984092,0.0,0.43571517073327426,10s
That Day,Natalie Imbruglia,2001,spotify:track:2k2dy09WIdwhQUP73JkvKb,Electronic,0.8024031983800674,0.43724696356275305,0.2844221105527638,0.011097184847974558,0.0,0.5108277156479879,00s
The Best of My Love - 2013 Remaster,Eagles,1974,spotify:track:5MLLuLqPdUlx8bfKtdkLwO,Rock,0.39417021229218613,0.5657894736842106,0.6723618090452261,0.7235108455595357,0.0,0.4134907050061263,70s
Better Than Love - Radio Edit,Hurts,2010,spotify:track:5MabgvuQ3GGj2Ayborp60c,Electronic,0.876627377668773,0.47773279352226716,0.20301507537688443,0.008806563021040785,7.360406091370558e-05,0.6058839995778131,10s
Real Men,Joe Jackson,1982,spotify:track:5ImoRAws2ni1qYWrLR7sqi,Rock,0.4533489498331812,0.6842105263157895,0.34673366834170855,0.4984850008871871,1.918781725888325e-06,0.5226810699682901,80s
Without You (feat. Usher),"David Guetta, USHER",2011,spotify:track:3UN6cIn3VIyg0z1LCuFSum,Hip Hop,0.6158397207084557,0.6153846153846154,0.4040201005025126,0.22905943798352302,4.121827411167513e-06,0.5868580580323339,10s
That's the Way (I Like It) - 2004 Remaster,KC & The Sunshine Band,1975,spotify:track:1qiQduM84A0VeH8Y2uAbqi,R&B,0.8796364660183151,0.688259109311741,0.9266331658291458,0.19273239579426493,0.000665989847715736,0.4987036110741443,70s
Kernkraft 400 (A Better Day),"Topic, A7S",2022,spotify:track:3kcKlOkQQEPVwxwljbGJ5p,Electronic,0.729182048541209,0.6305668016194332,0.4020100502512563,0.18566880425746476,2.050761421319797e-05,0.578097681184693,20s
Freeze-Frame,The J. Geils Band,1981,spotify:track:6QqK6a1CmV4L504uMQaGDH,Rock,0.8084213750791516,0.5799595141700404,0.9386934673366835,0.15337810008923536,0.011776649746192892,0.8550476566336106,80s
I Told the Brook,Billy Thorpe & The Aztecs,1995,spotify:track:2xpGRGcqQjNdmgkwzH0k4z,Rock,0.19456735177255866,0.5597165991902835,0.35678391959798994,0.9061551410110833,6.416243654822335e-06,0.48907132663035247,90s
The Boy Does Nothing,Alesha Dixon,2008,spotify:track:4BbxSTDqfnX76DtwZLHuJb,Pop,0.9638909398054945,0.5769230769230769,0.8462311557788944,0.12512373394203463,4.83248730964467e-05,0.7987270149096198,00s
Dead And Gone,"T.I., Justin Timberlake",2008,spotify:track:1eQeHTGrfh6rHU1sBHcjNw,Hip Hop,0.7803365504834251,0.7085020242914979,0.43417085427135677,0.04187426225831821,0.0,0.6194490461789796,00s
Interstate Love Song,Stone Temple Pilots,1994,spotify:track:1AfYo6cKm3yHsJHdmNoGO1,Rock,0.9498485275076313,0.2165991902834008,0.48542713567839196,0.0005542699370476577,0.0035736040609137057,0.7829546653939875,90s
She Hates Me,Puddle Of Mudd,2001,spotify:track:4In6YbLZkQsVnjXdXUKcEi,Rock,0.7592729320366303,0.5921052631578947,0.6221105527638191,0.006485668658949296,0.0,0.5037836200685595,00s
Here Comes the Hotstepper,iNi Kamoze,2001,spotify:track:4vfzROmNsxedKICcHod5Rh,Jazz,0.538606453070208,0.8623481781376519,0.48542713567839196,0.03309522706258084,0.00025177664974619293,0.4605920711476598,00s
Emancipate Myself,Thirsty Merc,2004,spotify:track:79NO70vlgF7CW5xFpM2Ysu,Rock,0.80140016893022,0.7439271255060729,0.47135678391959795,0.011500818650077425,2.203045685279188e-06,0.5104468296980905,00s
Lose My Mind,Dean Lewis,2017,spotify:track:5D5eypKWn0nhBBI35I2CBi,Pop,0.6429215158543349,0.5607287449392713,0.21608040201005024,0.050350572102478425,0.0,0.5876703087929587,10s
For You,John Denver,1988,spotify:track:57EyDAxErYua949EnLk9WO,Rock,0.11432499578476873,0.2732793522267207,0.4391959798994975,0.8768916903586254,2.954314720812183e-06,0.41527123209721306,80s
Looking for Me,"Paul Woolford, Diplo, Kareen Lomax",2020,spotify:track:17bGtGqqaXOgVnhnfx5NlE,Electronic,0.530582217471429,0.6487854251012146,0.45125628140703516,0.004447317958329815,0.0008751269035532995,0.555391371785988,20s
Lover,Taylor Swift,2019,spotify:track:1dGr1c8CrMLDpV6mPbImSI,Pop,0.5446246297692923,0.3633603238866397,0.4552763819095478,0.49646683187667273,1.6040609137055838e-05,0.3145016589189264,10s
Wild Strawberries,PNAU,2009,spotify:track:6pGUGTIaZ1H4jKHIL4Fged,Electronic,0.9358061152097681,0.6548582995951417,0.33366834170854276,0.0003514439514909668,0.002812182741116751,0.5503159517789209,00s
Streets of Philadelphia - Single Edit,Bruce Springsteen,1995,spotify:track:0oVSvrU612xkj7vbvbUAT2,Rock,0.2497339715141642,0.7327935222672065,0.4462311557788945,0.3440950715828403,0.1116751269035533,0.4298366779402789,90s
Where The Streets Have No Name,U2,2006,spotify:track:7uNvKuQZ40q2Qv3itfQDSi,Rock,0.8736182893192309,0.5050607287449392,0.30251256281407035,0.00578940035032185,0.002426395939086295,0.577193650677105,00s
Crying for No Reason,Katy B,2014,spotify:track:4MutGO46F4aKOEjrS5UUkM,R&B,0.7031032828451772,0.6751012145748988,0.2422110552763819,0.41876732497187075,0.0004984771573604061,0.5137141886899818,10s
"Burning Bridges - From ""Kelly's Heroes""",Mike Curb Congregation,1971,spotify:track:3vebNfy1J5fqvz05hKt2Xl,Unknown,0.6790305760488403,0.4058704453441296,0.9537688442211055,0.5257302825291307,0.0,0.4146425408305149,70s
Can'T Touch It,Ricki-Lee,2007,spotify:track:262gSLgPEBJvowplt7WavQ,Electronic,0.8655940537204518,0.5910931174089068,0.6984924623115577,0.0003312622613858234,0.20913705583756345,0.47700687889203486,00s
Mississippi,Pussycat,1976,spotify:track:3tP0kdmWRSqmJAt4nR3ykw,Pop,0.7331941663405985,0.6123481781376519,0.6412060301507538,0.2421775365518662,0.00046598984771573603,0.5659689876235011,70s
"Don't Let Me Be Misunderstood / Esmeralda Suite - 7"" Edit","Santa Esmeralda, Leroy Gomez",2015,spotify:track:0zKZ3TSGmBdklnLlnxJbWb,Unknown,0.8214607579271673,0.6072874493927125,0.927638190954774,0.0011879750063491599,0.00015939086294416242,0.5416611216402876,10s
What About Us,P!nk,2017,spotify:track:31MkGwj0SWgZaTvEt5Hgxv,Electronic,0.5957791317115082,0.39068825910931176,0.1879396984924623,0.025426184822626353,3.2385786802030456e-06,0.5220248447775029,10s
Ain't Been Done,Jessie J,2014,spotify:track:4HHQCUQyVIpxt5atyISGMt,Electronic,0.9257758207112944,0.5668016194331984,0.8110552763819096,0.11705105789997729,1.7258883248730964e-06,0.7705047427184243,10s
Cracklin' Rosie - Single Version,Neil Diamond,1970,spotify:track:5pkd9ib1RgbkAd1R9bIOCa,Rock,0.506509510675092,0.5708502024291497,0.8673366834170855,0.3208861279619254,0.0,0.5865414179053108,70s
Love Songs Ain't for Us (feat. Keith Urban),"Amy Shark, Keith Urban",2021,spotify:track:5s6pQWa3WI2hqe8bYa8Ai9,Country,0.35204297539859636,0.4008097165991903,0.24623115577889446,0.5963661978971324,0.0,0.8372928645835723,20s
One Last Song,Sam Smith,2017,spotify:track:01uk7IzZyFNfQTDBXxx6NB,Pop,0.5315852469212764,0.6791497975708503,0.48743718592964824,0.37033126871952665,0.0,0.47416629572352265,10s
Bohemian Rhapsody - Remastered 2011,Queen,1975,spotify:track:7tFiyTwD0nx5a1eklYtX2J,Rock,0.4031974773408125,0.39574898785425106,0.22914572864321608,0.29162267730946745,0.0,0.6602589106661833,70s
Don't You (Forget About Me) - Remastered,Simple Minds,2013,spotify:track:0A4PZuepTcIQVvA5m7R0M1,Electronic,0.7863547271825093,0.6093117408906883,0.9226130653266332,0.004013411621069232,0.08649746192893401,0.6104225080651453,10s
Chasing Highs,ALMA,2017,spotify:track:6fTsxhIosAU6zXTAhSaemI,Electronic,0.7662941381855619,0.7914979757085021,0.528643216080402,0.30574986038306784,1.1878172588832488e-05,0.5138197353989895,10s
In the End,Linkin Park,2000,spotify:track:60a0Rd6pjrkxjPbaKzXjfq,Hip Hop,0.8665970831702993,0.5627530364372471,0.4020100502512563,0.009664284850509379,0.0,0.48249989674778465,00s
Ignition - Remix,R. Kelly,2003,spotify:track:5dNfHmqgr128gMY2tc5CeJ,Unknown,0.5245640407723448,0.8046558704453441,0.8592964824120602,0.061551410110833,0.0,0.610445453001886,00s
Capsize,"FRENSHIP, Emily Warren",2016,spotify:track:2XMTqoHHSH0lvuXrvIEdco,Electronic,0.7101244889941088,0.6912955465587045,0.35678391959798994,0.04015881859938102,0.15736040609137056,0.4267345224929215,10s
Borderline,Madonna,2009,spotify:track:0mx1IpcgziXENQOcqpHeMp,Electronic,0.7683001970852567,0.8168016194331984,0.3748743718592965,0.08153128331492494,3.8578680203045685e-05,0.5500681464621202,00s
"1, 2 Step (feat. Missy Elliott) - Main","Ciara, Missy Elliott",2005,spotify:track:72vWmeqYcT1irKClpbenQm,Hip Hop,0.4994883045261604,0.9504048582995951,0.8050251256281408,0.044800607323564,0.0012994923857868022,0.5187987866717451,00s
Short Skirt / Long Jacket,CAKE,2001,spotify:track:3OOFEF20WqtsUPcRbPY3L7,Rock,0.8114304634286937,0.7803643724696356,0.8904522613065327,0.003024508805917207,0.022639593908629442,0.5508528632986558,00s
Love Her Madly,The Doors,1971,spotify:track:3MFFDRC4wTN9JNGtzXsZlN,Rock,0.5887579255625767,0.5718623481781376,0.9708542713567839,0.05781779744138148,0.0050050761421319805,0.6767012523346472,70s
Talk,"Khalid, Disclosure",2019,spotify:track:0rTV5WefWd1J3OwIheTzxM,R&B,0.4011914184411177,0.9109311740890689,0.3396984924623116,0.05055238900352986,0.0,0.624106868337364,10s
Gives You Hell,The All-American Rejects,2008,spotify:track:6ihL9TjfRjadfEePzXXyVF,Rock,0.6930729883467035,0.7267206477732794,0.5547738693467337,0.016041698923734686,0.0,0.4589354467149734,00s
Good as Hell,Lizzo,2016,spotify:track:3Yh9lZcWyKrK9GjbhuS0hR,Hip Hop,0.9217637029119049,0.6902834008097166,0.5376884422110553,0.2583228886359809,0.0,0.44046018365127365,10s
Show Me Love - Radio Version,Robyn,1995,spotify:track:6SluaPiV04KOaRTOIScoff,Electronic,0.6449275747540296,0.5526315789473685,0.707537688442211,0.07517405093180478,0.0,0.8344522814150601,90s
Wasted,"Tiësto, Matthew Koma",2014,spotify:track:2CAK2t1reUgPK6OMgAMURB,Electronic,0.8184516695776253,0.645748987854251,0.38793969849246235,0.0015007912029788822,0.0011675126903553299,0.5140308288170049,10s
Don't Wake Me Up,Chris Brown,2012,spotify:track:12Ns5IphkblPmHxpRILG9t,Hip Hop,0.6930729883467035,0.6093117408906883,0.207035175879397,0.055295086178238556,0.0,0.5872389439822314,10s
Bangarang (feat. Sirah),"Skrillex, Sirah",2011,spotify:track:6VRhkROS2SZHGlp0pxndbJ,Electronic,0.9749242637538156,0.7246963562753036,0.578894472361809,0.01462898061637465,3.2690355329949235e-05,0.5049079219688591,10s
Rasputin,Boney M.,1994,spotify:track:5lWSa1rmuSL6OBPOnkAqoa,Pop,0.7542577847873934,0.6983805668016194,0.9748743718592965,0.4672033812242149,0.001035532994923858,0.5782353508051378,90s
When You Were Young,The Killers,2006,spotify:track:3gNGi2iUGHXGpBQHce6Nua,Electronic,0.9909727349513736,0.472672064777328,0.3226130653266332,0.00015063613494479018,0.04913705583756345,0.598564564757495,00s
Man's Not Hot,Big Shaq,2017,spotify:track:2nUJvBO87SkxCViQsLc9Zr,Hip Hop,0.8876607016170941,0.9058704453441296,0.6361809045226131,0.11099655086843428,4.101522842639594e-05,0.6193893893434536,10s
I Was Made For Loving You,"Tori Kelly, Ed Sheeran",2016,spotify:track:2z7dSOS87BhVTTGOopZhC5,Pop,0.3410096514502753,0.3562753036437247,0.2271356783919598,0.3521677476248976,0.0,0.6655133011798287,10s
Uptown Girl,Billy Joel,1983,spotify:track:5zA8vzDGqPl2AzZkEYQGKh,Rock,0.9468394391580891,0.7095141700404858,0.7959798994974875,0.07618313543706194,0.0,0.5919472450014455,80s
Dancing Queen,ABBA,1976,spotify:track:4NtUY5IGzHCaqfZemmAu56,Pop,0.8866576721672468,0.5455465587044535,0.7557788944723618,0.3854675362983842,0.001685279187817259,0.4626249925428955,70s
Jona Vark,GATC,2010,spotify:track:3bSkTiWBmcib0ptB6XKWha,Rock,0.9358061152097681,0.688259109311741,0.9708542713567839,0.008937744006724218,0.011675126903553299,0.5738804018117322,10s
Right Back Where We Started From - 1994 Remaster,Maxine Nightingale,2008,spotify:track:7mSUMlp8ttG8H00RePyZ5J,Pop,0.678027546598993,0.6963562753036436,0.9376884422110553,0.5852662683393036,0.00366497461928934,0.6792894411990106,00s
Rainy Days And Mondays,Carpenters,1971,spotify:track:0a8a8EzWXxSExS9fnTyYb3,Rock,0.23569155921630097,0.3562753036437247,0.22010050251256283,0.8577190847587391,0.0,0.3428845456673075,70s
Dirrty (feat. Redman),"Christina Aguilera, Redman",2002,spotify:track:59ZTxQo8rBycIXPLUIKvE2,Hip Hop,0.8916728194164836,0.6477732793522267,0.4381909547738693,0.10796929735266277,0.0,0.4585820946891649,00s
1979 - Remastered 2012,The Smashing Pumpkins,1995,spotify:track:3Y8Ff1nH44jFywAtpgmleZ,Rock,0.7893638155320515,0.7763157894736842,0.9688442211055276,0.01644533272583755,0.5918781725888325,0.5822461257474313,90s
One Day / Reckoning Song (Wankelmut Remix) [Radio Edit],"Asaf Avidan & the Mojos, Wankelmut",2014,spotify:track:3I8OxXXhFXnuVFmDz1DQNA,Electronic,0.6429215158543349,0.8319838056680161,0.5798994974874372,0.21493225490992265,8.680203045685279e-05,0.5460436045577822,10s
Down On The Border,Little River Band,2014,spotify:track:1kElUlboZiuwVXnv1FSiYQ,Rock,0.4132277718392862,0.6983805668016194,0.5758793969849246,0.6357204936021621,4.0913705583756345e-05,0.5999642058986844,10s
In the Ayer (feat. will.I.am),"Flo Rida, will.i.am",2008,spotify:track:6RpiAj9Ofv0Uqp6n2OuRoh,Hip Hop,0.7482396080883091,0.840080971659919,0.649246231155779,0.00459868063411839,0.0,0.5781756939696118,00s
Just Dance,"Lady Gaga, Colby O'Donis",2008,spotify:track:3E5XrOtqMAs7p2wKhwgOjf,Electronic,0.7341971957904458,0.8279352226720648,0.6824120603015076,0.03380158621626086,5.0253807106598984e-05,0.5460986724059601,00s
Rock It,Little Red,2010,spotify:track:3gkUWlXM4gDUZbKn5WO3N9,Rock,0.5335913058209711,0.7267206477732794,0.9386934673366835,0.05872597349611293,1.8274111675126902e-06,0.4907692519491723,10s
Born This Way,Lady Gaga,2011,spotify:track:209NkbzmsUa9pAobU7xGyf,Electronic,0.828481964076099,0.5941295546558704,0.507537688442211,0.00364005035412408,0.0,0.5686076553486942,10s
Try,Nelly Furtado,2010,spotify:track:2D3Rkkr4MzwsyoGLuRU3Vn,Electronic,0.5927700433619661,0.47874493927125505,0.3708542713567839,0.0746695086791762,0.00027106598984771575,0.8619081927191127,10s
Don't Tell Me,Madonna,2009,spotify:track:5sC4GlhZ9zCb6gPxSIbX5j,Electronic,0.6980881355959404,0.7196356275303644,0.7276381909547739,0.02744435383314069,0.0009015228426395939,0.45944482431061934,00s
One Thing Right,"Marshmello, Kane Brown",2019,spotify:track:4hPpVbbakQNv8YTHYaOJP4,Electronic,0.6268730446567768,0.667004048582996,0.4442211055276382,0.06498229742870737,0.0,0.4040236241068683,10s
I Would Like,Zara Larsson,2017,spotify:track:4Q4jmPHwu0wrJvqrld0FQ6,Electronic,0.7151396362433458,0.49190283400809715,0.2994974874371859,0.0860721635885822,0.0,0.5533676283654486,10s
1 Thing,Amerie,2005,spotify:track:1mnqraQ8oV8MX92rdOFLWW,R&B,0.9638909398054945,0.6194331983805668,0.871356783919598,0.10796929735266277,4.2335025380710656e-05,0.5959855538678279,00s
Sunsets,Powderfinger,2003,spotify:track:1dXFZeIjgDJ8sAc1csFNY2,Rock,0.8615819359210624,0.2864372469635627,0.7025125628140703,8.355219703529358e-06,0.045279187817258884,0.768058812461854,00s
I'll Never Dance Again,Bobby Rydell,1963,spotify:track:2HHmOEB67fXLg4PIhMtY9t,Rock,0.4322853313863863,0.5931174089068826,0.5849246231155778,0.7356198596226218,0.0,0.48072854763139417,60s
Apologize,OneRepublic,2007,spotify:track:428lSKYV9R5f5d4XGOeniY,Rock,0.7422214313892249,0.6002024291497976,0.5045226130653266,0.36629493069849794,2.2538071065989848e-05,0.5415372189818872,00s
Candydrunk,Zeek Power,2019,spotify:track:0xgTmnbKX8mOjlyWqw1eEc,Talent show,0.4593671265322654,0.4797570850202429,0.21708542713567838,0.4581216206769004,0.0,0.3480792793454268,10s
